Marker,P_Value,Is_QTL,Bonferroni_Significant,BH_FDR_Significant,Permutation_Significant
9357,0.04161417386189248,False,False,False,False
9358,0.7062441116832469,False,False,False,False
9359,0.13789958241196532,False,False,False,False
9360,0.7756033922266312,False,False,False,False
9361,0.080280326995945,False,False,False,False
9362,0.6227140140877143,False,False,False,False
9363,0.6433857530332387,False,False,False,False
9364,0.4676524524502125,False,False,False,False
9365,0.31138274426865564,False,False,False,False
9366,0.1041430126970253,False,False,False,False
9367,0.5758216050703502,False,False,False,False
9368,0.9955552995857763,False,False,False,False
9369,0.05088073454501463,False,False,False,False
9370,0.03189720843702892,False,False,False,False
9371,0.5221768559917317,False,False,False,False
9372,0.9361769316401961,False,False,False,False
9373,0.9395448407795433,False,False,False,False
9374,0.6365282576827697,False,False,False,False
9375,0.036799400400117976,False,False,False,False
9376,0.6538878578546925,False,False,False,False
9377,0.26117208401659076,False,False,False,False
9378,0.798007854884586,False,False,False,False
9379,0.8047643574968019,False,False,False,False
9380,0.4256324432971814,False,False,False,False
9381,0.47160277916514803,False,False,False,False
9382,0.34381596892437105,False,False,False,False
9383,0.7160999706587471,False,False,False,False
9384,0.8844981481045009,False,False,False,False
9385,0.9026081094988033,False,False,False,False
9386,0.19972349702103287,False,False,False,False
9387,0.8626641257530911,False,False,False,False
9388,0.00017127738773235545,False,False,False,False
9389,0.8027522502122156,False,False,False,False
9390,0.9370627248797014,False,False,False,False
9391,0.5649506114724419,False,False,False,False
9392,0.43337391645940837,False,False,False,False
9393,0.27138813282503704,False,False,False,False
9394,0.8932839863739821,False,False,False,False
9395,0.5607773745620122,False,False,False,False
9396,0.8362451768426012,False,False,False,False
9397,0.16507860208781233,False,False,False,False
9398,0.5659149117991552,False,False,False,False
9399,0.5998914256772949,False,False,False,False
9400,0.4532799165001634,False,False,False,False
9401,0.46440162631719195,False,False,False,False
9402,0.9510448541728894,False,False,False,False
9403,0.270696761495107,False,False,False,False
9404,0.9484069616377143,False,False,False,False
9405,0.7044582880334169,False,False,False,False
9406,0.24447584248583953,False,False,False,False
9407,0.9014703997921601,False,False,False,False
9408,0.36384678102548307,False,False,False,False
9409,0.22563798563035908,False,False,False,False
9410,0.8099407364448706,False,False,False,False
9411,0.5090244682548472,False,False,False,False
9412,0.12743076093853856,False,False,False,False
9413,0.8931303060700324,False,False,False,False
9414,0.016275182665472343,False,False,False,False
9415,0.3487399483527315,False,False,False,False
9416,0.3027896714774301,False,False,False,False
9417,0.5267732313623077,False,False,False,False
9418,0.6370738839912076,False,False,False,False
9419,0.24982608780972204,False,False,False,False
9420,0.5719608378081387,False,False,False,False
9421,0.7036581008556112,False,False,False,False
9422,0.2233538970142701,False,False,False,False
9423,0.2794228449704308,False,False,False,False
9424,0.18298893352686874,False,False,False,False
9425,0.26457427782126164,False,False,False,False
9426,0.6741530672939647,False,False,False,False
9427,0.26709127663741294,False,False,False,False
9428,0.4741326750901703,False,False,False,False
9429,0.04141290785207005,False,False,False,False
9430,0.6431675435400551,False,False,False,False
9431,0.5984771915577366,False,False,False,False
9432,0.8746354118429396,False,False,False,False
9433,0.2834655502433575,False,False,False,False
9434,0.5057336871843555,False,False,False,False
9435,0.13939738312098882,False,False,False,False
9436,0.626922015704689,False,False,False,False
9437,0.8568603919165705,False,False,False,False
9438,0.23074630526721696,False,False,False,False
9439,0.8495852569643018,False,False,False,False
9440,0.04641807579130586,False,False,False,False
9441,0.5313214828122292,False,False,False,False
9442,0.4028796085076296,False,False,False,False
9443,0.5158904004443335,False,False,False,False
9444,0.2850529729614175,False,False,False,False
9445,0.5554617101377639,False,False,False,False
9446,0.350367094714948,False,False,False,False
9447,0.26616181836401176,False,False,False,False
9448,0.7266351286038967,False,False,False,False
9449,0.4580585416184314,False,False,False,False
9450,0.4306099024808341,False,False,False,False
9451,0.6860475046475483,False,False,False,False
9452,0.43434924822529575,False,False,False,False
9453,0.001051972560388137,False,False,False,False
9454,0.1768488681070587,False,False,False,False
9455,0.16794833192427694,False,False,False,False
9456,0.24472837271570047,False,False,False,False
9457,0.772012432110988,False,False,False,False
9458,0.7399435631818133,False,False,False,False
9459,0.53471671742271,False,False,False,False
9460,0.07921955107309742,False,False,False,False
9461,0.2981222918836933,False,False,False,False
9462,0.1654596363951163,False,False,False,False
9463,0.889899007072331,False,False,False,False
9464,0.5247951503334181,False,False,False,False
9465,0.8644503819287854,False,False,False,False
9466,0.580871348436382,False,False,False,False
9467,0.5640718189251569,False,False,False,False
9468,0.3850894961003535,False,False,False,False
9469,0.773379288138484,False,False,False,False
9470,0.8490656486374066,False,False,False,False
9471,0.6868982555187365,False,False,False,False
9472,0.6230055720776897,False,False,False,False
9473,0.7978245238266289,False,False,False,False
9474,0.9430206845624496,False,False,False,False
9475,0.6104850673417885,False,False,False,False
9476,0.6605319663852102,False,False,False,False
9477,0.9108854030955976,False,False,False,False
9478,0.9153265276899616,False,False,False,False
9479,0.06438513757901276,False,False,False,False
9480,0.6228746568569351,False,False,False,False
9481,0.17298680804948263,False,False,False,False
9482,0.5701930386989381,False,False,False,False
9483,0.8501841270408919,False,False,False,False
9484,0.6619165147268951,False,False,False,False
9485,0.9474080939024966,False,False,False,False
9486,0.7363540971470223,False,False,False,False
9487,0.6427297307910954,False,False,False,False
9488,0.5496733992627437,False,False,False,False
9489,0.8013173262158622,False,False,False,False
9490,0.8684994925258765,False,False,False,False
9491,0.7647566879326486,False,False,False,False
9492,0.20735333302645576,False,False,False,False
9493,0.8598500568655341,False,False,False,False
9494,0.14491415685833986,False,False,False,False
9495,0.5038028046845188,False,False,False,False
9496,0.934757151045779,False,False,False,False
9497,0.7576143778719123,False,False,False,False
9498,0.44824063317060703,False,False,False,False
9499,0.4407667087014271,False,False,False,False
9500,0.08839023541749746,False,False,False,False
9501,0.055503629037139346,False,False,False,False
9502,0.21762852669696198,False,False,False,False
9503,0.5606707689186775,False,False,False,False
9504,0.24668185743166193,False,False,False,False
9505,0.16800084857787112,False,False,False,False
9506,0.11557880635366846,False,False,False,False
9507,0.9010086291707082,False,False,False,False
9508,0.3532895494369468,False,False,False,False
9509,0.9635799122221537,False,False,False,False
9510,0.6166389313959508,False,False,False,False
9511,0.18152310810969374,False,False,False,False
9512,0.8253103794941006,False,False,False,False
9513,0.7233203309671565,False,False,False,False
9514,0.05333464170742752,False,False,False,False
9515,0.465397660104255,False,False,False,False
9516,0.10948732570081521,False,False,False,False
9517,0.8420195363242607,False,False,False,False
9518,0.704118890354581,False,False,False,False
9519,0.21093438848871293,False,False,False,False
9520,0.06270458740317586,False,False,False,False
9521,0.024777875161596796,False,False,False,False
9522,0.5556218811919182,False,False,False,False
9523,0.31777144253950307,False,False,False,False
9524,0.14133809293365796,False,False,False,False
9525,0.25043308673188824,False,False,False,False
9526,0.47901845731392256,False,False,False,False
9527,0.10095119929811347,False,False,False,False
9528,0.5947625034751037,False,False,False,False
9529,0.42510263199230647,False,False,False,False
9530,0.13666332077883026,False,False,False,False
9531,0.6599513011292788,False,False,False,False
9532,0.8486154962906369,False,False,False,False
9533,0.8743143652908074,False,False,False,False
9534,0.9476435394809607,False,False,False,False
9535,0.4230863863003276,False,False,False,False
9536,0.6945327912863815,False,False,False,False
9537,0.7805133395762727,False,False,False,False
9538,0.4638281104628762,False,False,False,False
9539,0.6034059574876086,False,False,False,False
9540,0.45038593789556713,False,False,False,False
9541,0.09530660451771011,False,False,False,False
9542,0.9149794172782003,False,False,False,False
9543,0.6323550507663013,False,False,False,False
9544,0.32534273051667706,False,False,False,False
9545,0.9905979289928608,False,False,False,False
9546,0.9547733295477041,False,False,False,False
9547,0.8388935193078518,False,False,False,False
9548,0.6656847361065369,False,False,False,False
9549,0.6537304725769206,False,False,False,False
9550,0.3547253211965503,False,False,False,False
9551,0.655289615264387,False,False,False,False
9552,0.7066959213132259,False,False,False,False
9553,0.23561023459781505,False,False,False,False
9554,0.8658292875324917,False,False,False,False
9555,0.5994268085799352,False,False,False,False
9556,0.8188438849424412,False,False,False,False
9557,0.3207341189534516,False,False,False,False
9558,0.4889640742999828,False,False,False,False
9559,0.884565028321187,False,False,False,False
9560,0.49793185278888763,False,False,False,False
9561,0.6162620349905696,False,False,False,False
9562,0.9282317961023304,False,False,False,False
9563,0.5117021723736607,False,False,False,False
9564,0.926938795357227,False,False,False,False
9565,0.3912792508993721,False,False,False,False
9566,0.2794399727194734,False,False,False,False
9567,0.5104375690707762,False,False,False,False
9568,0.716336800129603,False,False,False,False
9569,0.2643162523309839,False,False,False,False
9570,0.9590733380799858,False,False,False,False
9571,0.10161544289761593,False,False,False,False
9572,0.6488469339936108,False,False,False,False
9573,0.23251263289633883,False,False,False,False
9574,0.28472008233793555,False,False,False,False
9575,0.849435333089779,False,False,False,False
9576,0.808969602506749,False,False,False,False
9577,0.4901975424015864,False,False,False,False
9578,0.3495979120577055,False,False,False,False
9579,0.327807720693986,False,False,False,False
9580,0.38023558389930445,False,False,False,False
9581,0.7998704107638365,False,False,False,False
9582,0.7265879062171671,False,False,False,False
9583,0.6186606119363176,False,False,False,False
9584,0.29360810394156966,False,False,False,False
9585,0.7983508127598611,False,False,False,False
9586,0.24690923812746524,False,False,False,False
9587,0.1528132640522074,False,False,False,False
9588,0.4992802569741479,False,False,False,False
9589,0.8374757437877769,False,False,False,False
